0,0,0,0,0,0,0,0,17,20,0,0,17,6,23,23,23,23,23,5,
0,0,15,18,15,0,0,0,17,0,0,20,17,24,25,25,25,25,25,22,
0,0,15,18,15,15,0,0,17,0,0,0,17,24,25,25,25,25,25,22,
0,0,0,7,19,19,19,28,17,0,20,0,17,24,25,25,25,25,25,22,
0,0,15,18,15,15,0,18,17,0,0,0,17,3,5,25,25,25,25,22,
0,0,15,18,15,0,0,26,2,19,19,10,2,19,14,25,25,25,25,22,
0,0,0,0,0,0,0,0,17,0,0,18,17,0,3,21,21,21,21,4,
0,6,23,23,5,0,0,0,17,0,0,18,17,0,0,0,0,0,0,0,
0,24,25,25,22,0,0,0,17,0,0,18,30,16,32,0,0,0,0,0,
0,24,25,25,22,33,16,16,31,0,0,18,0,0,17,0,0,0,0,0,
0,24,25,25,22,17,0,0,0,0,0,18,0,0,17,6,23,5,0,0,
0,24,25,25,12,2,19,19,10,19,19,8,19,19,2,14,25,22,0,0,
0,24,25,25,22,17,0,0,18,0,0,0,0,0,17,24,25,22,0,0,
0,3,21,21,4,17,0,0,18,0,0,0,0,0,17,3,21,4,0,0,
16,16,16,16,16,31,0,0,18,0,33,16,16,16,31,0,0,0,0,0,
0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,18,0,17,0,33,16,32,0,0,0,0,0,
0,20,0,0,20,0,0,0,18,0,30,16,31,0,17,0,0,0,0,0,
0,20,20,0,0,0,20,0,18,0,0,0,0,0,17,0,0,0,0,0,
0,0,0,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,
