0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,6,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,0,
0,24,6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,24,22,0,
0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,0,
0,24,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
0,24,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
0,24,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
0,24,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
19,14,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
0,24,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
0,24,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
0,24,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,24,22,0,
0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,0,
0,24,3,23,23,23,23,23,23,23,23,23,13,23,13,23,23,4,22,0,
0,3,21,21,21,21,21,21,21,21,21,21,11,21,11,21,21,21,4,0,
0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,
0,0,0,0,0,0,0,33,16,16,16,16,1,16,1,16,16,16,16,16,
0,0,0,0,0,0,0,17,0,0,0,0,18,0,18,0,0,0,0,0,
0,0,0,0,0,0,0,17,0,29,19,19,27,0,18,0,0,0,0,0,
0,0,0,0,0,0,0,17,0,18,0,0,0,0,18,0,0,0,0,0,
